6.000,163.000,4.294,2.807,2.361,2.529,173,0.929,-9999.000,-9999.000,0.000,0,20110119,8505090004,ñÿë]êÏêÖån,í∑ó«êÏ
0,503.220,-0.111
0,508.220,-0.061
0,513.220,-0.011
0,518.220,-0.011
0,523.220,-0.081
0,528.220,-0.081
0,533.220,-0.031
0,538.220,-0.010
0,543.220,-0.140
0,548.220,-1.230
0,553.220,-1.640
0,558.220,-1.490
0,563.220,-0.930
0,568.220,-0.510
0,573.220,-0.189
0,578.220,-0.009
0,583.220,-0.089
8,586.300,-0.150
16,586.300,1.010
0,586.300,1.020
0,587.000,1.020
10,587.000,1.020
8,589.750,2.336
0,590.200,2.536
13,590.200,2.536
12,590.770,2.529
2,590.770,2.529
8,591.490,2.469
0,600.790,2.821
0,609.940,2.854
3,610.770,3.325
0,611.330,3.294
0,612.950,2.375
0,613.360,2.419
0,614.130,2.844
14,614.890,2.865
14,621.000,2.862
0,621.220,2.860
0,621.570,2.857
0,622.070,2.510
2,622.470,2.507
18,622.470,2.807
2,622.470,2.507
6.200,179.000,4.264,2.601,2.176,2.423,205,0.715,-9999.000,-9999.000,0.000,0,20110119,8505090004,ñÿë]êÏêÖån,í∑ó«êÏ
0,-69.020,-0.536
0,-59.820,-0.634
0,-59.190,-0.740
0,-51.180,-0.725
14,-48.090,-0.877
14,-44.650,-1.022
0,-43.890,-1.102
0,-42.700,-1.089
28,-41.170,-0.905
9,-41.170,-0.905
9,-40.520,0.877
0,-38.690,0.796
8,-33.070,0.987
8,-32.070,1.117
23,-32.070,1.117
23,-23.630,1.233
8,-23.630,1.233
0,-22.770,1.233
8,-22.770,1.021
0,-21.000,1.014
20,-17.690,1.106
10,-17.360,1.000
7,-16.800,0.355
14,-16.800,0.355
8,-15.270,0.255
0,-15.270,-0.295
0,-14.730,-0.295
14,-14.730,0.255
8,-13.670,0.316
0,-13.670,0.639
10,-12.910,0.715
24,-12.910,0.715
14,-5.890,3.920
8,-0.310,4.043
0,-0.210,4.318
2,0.000,4.260
1,0.000,4.264
2,0.000,4.260
0,0.120,4.260
0,0.120,4.590
8,0.520,4.609
8,2.870,4.659
14,3.120,4.673
8,6.850,4.707
10,7.100,4.698
0,9.520,5.848
8,9.520,5.848
14,9.820,5.855
8,16.480,5.946
0,16.750,6.660
3,17.080,6.660
0,17.080,6.460
0,16.930,5.933
0,17.070,5.463
0,17.530,5.067
0,18.660,4.477
0,22.660,4.474
0,26.580,2.554
8,26.580,2.554
0,29.660,2.463
0,38.050,2.402
0,46.840,2.325
8,48.770,2.224
0,49.070,2.224
0,52.050,2.176
13,52.050,2.176
2,52.050,2.176
12,52.050,2.176
16,56.810,1.010
0,57.030,0.956
0,62.030,-0.151
0,62.480,-0.227
8,62.480,-0.926
0,67.080,-1.023
0,72.030,-1.347
0,78.039,-1.770
0,80.382,-1.840
0,84.790,-2.750
0,89.582,-4.190
0,94.413,-4.410
0,99.163,-4.930
0,104.494,-5.180
0,108.701,-5.220
0,113.958,-5.370
0,119.319,-5.540
0,124.587,-5.640
0,129.436,-5.640
0,134.506,-5.680
0,139.708,-5.740
0,145.082,-5.830
0,150.107,-5.810
0,154.850,-5.790
0,159.961,-5.780
0,165.125,-5.690
0,170.244,-5.580
0,175.665,-5.490
0,180.581,-5.390
0,185.797,-5.280
0,190.397,-5.090
0,195.386,-5.490
0,200.491,-5.140
0,205.590,-4.970
0,210.302,-4.860
0,215.310,-4.760
0,220.069,-4.620
0,224.765,-4.680
0,229.837,-4.490
0,234.537,-4.530
0,239.734,-4.250
0,244.949,-4.160
0,249.873,-4.160
0,254.584,-4.120
0,259.626,-4.070
0,264.332,-4.040
0,270.310,-4.010
0,274.799,-3.990
0,279.549,-3.910
0,284.856,-3.940
0,289.780,-3.940
0,295.099,-3.950
0,300.098,-3.980
0,305.081,-3.970
0,310.042,-3.980
0,315.044,-4.040
0,319.704,-4.010
0,324.596,-3.990
0,329.178,-3.990
0,334.024,-3.990
0,339.544,-3.990
0,344.780,-3.980
0,349.619,-4.050
0,354.979,-4.020
0,360.049,-4.030
0,364.883,-4.020
0,370.358,-4.010
0,375.531,-4.040
0,380.431,-4.040
0,385.087,-4.030
0,390.323,-4.040
0,394.288,-4.040
0,400.037,-3.980
0,404.588,-4.020
0,409.786,-3.980
0,415.032,-3.950
0,419.633,-3.900
0,424.874,-3.910
0,429.527,-3.880
0,434.446,-3.860
0,440.042,-3.860
0,445.026,-3.870
0,449.889,-3.800
0,455.259,-3.730
0,460.485,-3.550
0,465.470,-3.230
0,470.134,-2.660
0,474.925,-1.840
0,480.771,-0.980
0,484.932,-0.520
0,490.214,-0.190
0,494.814,-0.090
0,498.928,0.160
0,502.000,0.546
16,506.100,1.010
0,506.970,1.113
0,508.650,1.388
0,516.950,1.298
0,525.650,1.289
16,533.250,1.010
0,534.250,0.879
0,537.050,0.269
0,542.050,0.160
0,547.050,-0.329
0,552.050,-0.458
0,557.050,-1.027
0,562.050,-1.076
0,567.050,-0.615
0,572.050,-0.124
0,577.050,-0.193
0,582.050,-0.192
10,585.450,-0.262
16,587.820,1.010
12,590.460,2.423
2,590.460,2.423
13,590.460,2.423
0,590.460,2.423
10,591.550,2.525
0,595.800,2.838
0,597.240,2.480
0,597.750,2.480
3,598.570,2.840
14,599.160,2.826
0,602.160,2.882
14,605.270,2.829
0,605.890,2.794
0,606.980,2.433
0,607.600,2.394
0,608.880,3.011
0,610.480,2.669
0,614.730,2.605
10,614.810,2.609
8,615.980,2.549
8,616.370,2.358
2,616.370,2.358
18,616.370,2.601
2,616.370,2.358
6.279,79.000,4.078,2.591,2.043,2.500,232,0.073,-9999.000,-9999.000,0.000,0,20110119,8505090004,ñÿë]êÏêÖån,í∑ó«êÏ
0,-71.320,0.563
28,-65.320,0.693
0,-59.880,0.683
8,-55.410,0.653
0,-55.410,0.829
0,-55.280,0.829
0,-55.280,-0.581
0,-54.930,-0.581
0,-54.930,-0.461
0,-54.880,-0.461
0,-54.880,-1.331
0,-54.130,-1.331
0,-54.130,-0.471
8,-54.080,-0.471
9,-53.060,-0.278
9,-52.820,0.423
9,-50.930,0.425
9,-50.020,-0.225
8,-42.820,-0.172
0,-42.620,-0.172
0,-42.620,-0.222
0,-42.420,-0.222
0,-42.420,-0.822
0,-40.620,-0.822
0,-40.620,-0.222
0,-40.420,-0.222
0,-40.420,-0.172
8,-40.220,-0.172
0,-32.550,0.236
0,-26.710,0.269
0,-21.370,0.077
7,-20.840,-0.017
8,-20.600,-0.087
0,-20.550,-0.087
0,-20.550,-0.142
0,-20.500,-0.142
0,-20.500,-0.742
0,-20.200,-0.742
0,-20.200,-0.142
0,-20.050,-0.142
0,-20.050,-0.092
8,-20.000,-0.092
0,-19.640,-0.063
0,-17.640,0.031
0,-16.600,-0.033
14,-16.280,-0.006
0,-16.220,0.020
24,-13.660,0.073
8,-13.660,0.073
0,-13.660,0.303
10,-13.090,0.310
14,-5.840,3.710
0,-5.750,3.800
0,-3.000,3.831
8,-0.280,3.850
2,0.000,4.075
1,0.000,4.078
2,0.000,4.075
0,0.200,4.075
8,0.570,4.995
0,1.710,5.035
0,2.710,5.115
10,3.900,5.135
0,5.640,5.995
14,5.920,5.995
8,12.730,6.105
0,12.900,6.825
19,13.000,6.825
2,13.460,6.825
0,13.460,6.825
2,13.460,6.825
19,14.160,6.825
3,14.240,6.825
0,14.240,5.215
0,14.490,4.805
8,18.770,2.673
0,18.770,2.673
0,20.700,2.643
10,20.970,2.633
10,25.440,2.583
0,25.870,2.583
0,25.970,2.603
0,28.470,2.543
0,33.250,2.403
0,39.020,2.323
0,39.520,2.283
0,46.020,2.233
8,51.180,2.160
0,51.430,2.160
2,54.470,2.043
12,54.470,2.043
2,54.470,2.043
13,54.470,2.043
16,58.620,1.010
0,59.190,0.869
0,68.810,-0.931
8,68.810,-1.280
0,69.150,-1.280
0,74.820,-1.430
0,79.940,-1.740
0,85.010,-2.540
0,90.190,-4.870
0,95.490,-5.570
0,100.190,-5.610
0,104.910,-5.620
0,110.160,-5.680
0,115.000,-5.720
0,119.600,-5.790
0,124.560,-5.850
0,129.980,-6.040
0,134.570,-6.080
0,139.930,-6.060
0,145.150,-6.080
0,149.770,-6.090
0,154.880,-6.090
0,160.090,-5.910
0,165.020,-5.780
0,169.650,-5.690
0,175.330,-5.490
0,180.310,-5.410
0,185.060,-5.310
0,189.750,-5.190
0,195.080,-5.070
0,200.380,-4.950
0,205.360,-4.850
0,210.800,-4.760
0,215.480,-4.740
0,220.300,-4.720
0,225.230,-4.510
0,230.740,-4.660
0,235.270,-4.530
0,240.070,-4.490
0,245.120,-4.360
0,249.920,-4.310
0,255.110,-4.190
0,260.090,-4.170
0,265.190,-4.160
0,270.810,-4.180
0,275.450,-4.110
0,280.070,-4.080
0,285.390,-4.150
0,290.010,-4.090
0,295.070,-4.190
0,300.050,-4.280
0,305.350,-4.180
0,309.580,-4.150
0,314.900,-4.180
0,319.520,-4.210
0,324.170,-4.180
0,329.200,-4.200
0,334.810,-4.250
0,339.640,-4.240
0,344.870,-4.260
0,349.790,-4.270
0,355.360,-4.270
0,360.230,-4.330
0,365.540,-4.270
0,370.510,-4.290
0,375.060,-4.330
0,380.300,-4.250
0,385.200,-4.180
0,390.780,-4.200
0,395.680,-4.150
0,400.980,-4.110
0,405.240,-4.060
0,410.260,-4.020
0,415.300,-3.960
0,420.350,-3.920
0,425.390,-3.840
0,430.460,-3.790
0,435.510,-3.730
0,440.580,-3.670
0,445.100,-3.660
0,449.850,-3.520
0,454.820,-2.960
0,459.690,-1.800
0,464.430,-0.890
0,469.800,-0.540
0,474.400,-0.310
0,479.160,0.010
0,484.040,0.010
0,488.540,-0.040
0,493.870,-0.070
0,498.910,-0.140
0,503.720,-0.190
0,508.220,-0.270
0,513.320,-0.490
0,518.480,-0.390
0,519.030,-0.565
0,524.020,-0.645
0,534.010,0.685
0,539.010,0.935
0,544.000,0.836
0,549.000,0.286
0,553.990,-0.364
0,558.990,-0.714
0,563.980,-0.814
0,568.980,-0.644
0,573.970,-0.563
0,578.970,-0.513
10,580.950,-0.613
16,584.120,1.010
13,587.030,2.500
2,587.030,2.500
12,587.030,2.500
2,587.030,2.500
10,587.130,2.509
0,587.130,2.514
0,588.330,2.612
0,590.570,2.720
0,591.300,2.930
0,592.120,2.966
0,593.430,2.369
0,593.900,2.370
3,595.230,2.770
14,595.850,2.770
0,598.690,2.800
14,601.760,2.802
3,602.420,2.826
0,603.640,2.444
0,604.140,2.470
0,605.270,2.950
0,605.900,2.977
0,606.690,2.750
10,611.310,2.651
2,612.480,2.574
18,612.480,2.591
2,612.480,2.574
10,614.660,1.530
10,621.240,1.072
0,622.290,0.985
10,624.250,0.070
6.400,174.000,3.866,2.715,2.032,2.669,233,0.196,-9999.000,-9999.000,0.000,0,20110119,8505090004,ñÿë]êÏêÖån,í∑ó«êÏ
8,-52.270,0.001
28,-51.590,0.001
0,-49.980,-0.123
0,-49.980,-1.000
0,-49.200,-1.000
0,-49.200,-0.116
9,-48.330,-0.090
8,-48.170,0.386
9,-47.470,0.416
9,-47.260,-0.275
8,-43.490,-0.328
0,-43.490,-0.618
0,-42.290,-0.618
8,-42.290,-0.328
0,-41.930,-0.258
9,-39.230,-0.258
9,-38.550,-0.066
0,-37.280,0.135
0,-37.280,0.735
0,-37.180,0.735
0,-37.180,0.135
19,-37.180,0.735
8,-36.300,0.105
0,-36.300,0.025
8,-33.850,0.035
23,-33.350,0.104
23,-30.010,0.154
8,-28.690,0.183
0,-28.610,0.193
0,-28.610,0.133
8,-26.120,0.079
9,-23.480,0.068
9,-23.330,0.205
0,-21.890,0.020
0,-21.890,0.564
19,-21.890,0.564
0,-21.770,0.564
0,-21.770,-0.046
9,-21.770,-0.046
8,-21.730,-0.146
7,-20.540,-0.243
0,-20.290,-0.274
0,-20.290,-0.918
0,-19.810,-0.933
14,-19.810,-0.283
24,-12.940,0.196
10,-12.940,0.196
14,-5.980,3.530
8,-0.320,3.772
0,-0.230,3.909
2,0.000,3.860
1,0.000,3.866
2,0.000,3.860
0,0.150,3.860
0,0.240,4.998
0,0.670,4.998
8,0.670,3.988
10,1.370,4.078
0,5.770,6.194
8,5.770,6.194
14,6.070,6.194
8,12.830,6.324
0,13.010,6.794
3,13.350,6.819
0,13.350,6.609
0,13.280,6.406
19,14.240,6.416
0,14.330,6.416
0,18.890,2.641
8,18.890,2.641
0,22.260,2.458
10,25.110,2.458
8,28.530,2.451
10,28.630,2.472
10,28.950,2.488
23,30.170,2.715
23,36.700,2.565
10,37.900,2.475
8,38.140,2.404
10,38.390,2.340
10,41.760,2.332
0,48.210,2.236
0,48.540,2.163
0,54.440,1.941
0,61.400,1.907
0,70.400,2.077
2,75.410,2.032
12,75.410,2.032
8,75.410,2.032
10,75.710,2.054
8,76.240,2.054
0,76.700,2.054
13,76.700,2.054
10,76.930,1.901
16,78.630,1.010
0,79.610,0.497
8,81.610,0.546
0,82.410,0.546
17,82.410,-0.942
0,82.410,-0.362
0,85.410,-0.112
17,87.896,-1.150
0,93.099,-4.140
0,97.498,-5.590
0,103.952,-5.890
0,107.922,-5.990
0,114.503,-5.980
0,119.917,-6.050
0,124.923,-6.110
0,130.637,-6.150
0,135.827,-6.230
0,140.499,-6.230
0,145.538,-6.210
0,150.662,-6.150
0,155.887,-6.050
0,160.746,-5.940
0,165.628,-5.790
0,170.181,-5.650
0,175.154,-5.490
0,179.751,-5.380
0,185.036,-5.250
0,190.312,-5.120
0,194.529,-5.050
0,198.786,-4.970
0,203.822,-4.880
0,208.711,-4.740
0,213.905,-4.790
0,218.130,-4.830
0,223.435,-4.610
0,228.382,-4.680
0,234.719,-4.570
0,239.528,-4.470
0,244.065,-4.330
0,249.805,-4.320
0,255.084,-4.360
0,260.082,-4.270
0,265.191,-4.290
0,270.413,-4.300
0,274.973,-4.260
0,280.599,-4.290
0,285.861,-4.400
0,290.749,-4.420
0,295.908,-4.450
0,300.434,-4.440
0,305.336,-4.440
0,310.254,-4.380
0,315.192,-4.420
0,320.166,-4.400
0,324.819,-4.480
0,329.908,-4.480
0,335.026,-4.490
0,339.728,-4.480
0,344.112,-4.510
0,348.523,-4.500
0,353.982,-4.500
0,358.938,-4.480
0,364.045,-4.440
0,369.399,-4.440
0,374.799,-4.430
0,379.946,-4.340
0,384.839,-4.270
0,389.721,-4.270
0,395.227,-4.220
0,400.109,-4.190
0,404.976,-4.150
0,410.177,-4.120
0,415.069,-4.070
0,420.421,-3.960
0,425.397,-3.900
0,429.980,-3.820
0,434.898,-3.750
0,439.912,-3.700
0,444.637,-3.400
0,449.296,-1.140
0,454.101,-0.240
0,459.109,0.180
0,462.888,0.520
0,465.395,0.869
16,467.100,1.010
0,470.892,1.316
0,473.092,1.326
16,474.430,1.010
0,475.392,0.785
0,480.392,-0.115
0,485.392,-0.515
0,490.392,-0.615
0,495.392,-0.656
0,500.392,-0.626
0,505.392,-0.666
0,510.391,-0.687
0,515.391,-0.717
0,520.391,-0.717
0,525.391,-0.777
0,530.391,-0.688
0,535.391,-0.738
0,540.391,-0.778
0,545.391,-0.779
0,550.391,-0.789
0,555.391,-0.859
0,560.391,-0.819
0,565.390,-0.670
0,570.390,-0.580
0,575.390,-0.610
10,578.990,-0.521
16,581.740,1.010
0,582.080,1.194
0,584.910,2.579
0,585.920,2.669
13,585.920,2.669
12,585.920,2.669
2,585.920,2.669
10,586.010,2.656
0,588.430,2.820
0,590.000,3.131
0,591.310,2.544
0,592.140,2.567
3,593.760,3.003
14,593.760,3.003
0,596.810,3.074
0,600.100,3.056
14,600.100,3.056
0,601.540,2.651
0,602.640,2.665
0,603.830,3.749
0,605.230,3.045
0,608.910,2.752
10,608.990,2.715
10,610.020,2.715
8,610.020,2.619
8,610.510,2.453
2,610.510,2.453
18,610.510,2.715
2,610.510,2.453
6.600,223.000,4.023,2.745,2.119,2.625,196,2.943,-9999.000,-9999.000,0.000,0,20110119,8505090004,ñÿë]êÏêÖån,í∑ó«êÏ
0,-83.020,-0.699
0,-73.020,-0.768
0,-67.710,-0.807
8,-66.860,-1.209
0,-66.860,-1.689
0,-66.190,-1.689
8,-66.190,-1.189
0,-64.910,-0.689
0,-61.910,-0.739
0,-58.630,-0.948
8,-57.010,-0.894
0,-57.010,-1.784
0,-55.010,-1.784
8,-55.010,-0.884
28,-52.380,-0.672
0,-49.290,-0.607
0,-38.340,1.711
0,-35.770,1.696
0,-32.440,-0.607
7,-30.800,-0.771
8,-30.000,-0.873
0,-30.000,-1.723
0,-29.500,-1.723
8,-29.500,-0.873
0,-29.010,-0.831
23,-22.960,2.380
23,-19.110,2.658
14,-18.410,2.657
24,-13.800,2.943
10,-13.800,2.943
14,-10.970,3.979
8,-0.240,3.937
0,-0.170,4.020
2,0.000,4.020
1,0.000,4.023
2,0.000,4.020
0,0.240,4.020
0,0.240,4.958
8,0.610,4.956
10,4.680,5.330
8,6.010,5.952
0,6.160,5.998
14,6.160,5.998
8,13.140,6.139
0,13.300,6.830
3,13.630,6.833
0,13.630,6.667
0,13.430,5.935
0,14.090,5.225
0,19.040,2.766
0,19.100,2.753
8,19.100,2.753
0,30.000,2.309
0,33.580,2.205
0,33.840,2.208
0,42.810,2.236
8,52.510,2.236
0,52.770,2.236
0,55.770,2.119
13,55.770,2.119
2,55.770,2.119
12,55.770,2.119
16,60.030,1.010
0,60.800,0.817
0,65.790,-0.345
8,69.210,-1.045
0,70.760,-1.701
0,75.770,-1.043
0,80.760,-1.110
0,85.760,-1.161
0,90.480,-1.600
0,95.144,-2.550
0,100.787,-4.250
0,105.514,-5.720
0,110.555,-5.790
0,115.381,-6.220
0,121.100,-6.260
0,125.369,-6.180
0,130.781,-6.130
0,135.776,-6.190
0,140.788,-6.140
0,145.030,-6.160
0,149.633,-6.170
0,155.048,-6.130
0,159.630,-6.020
0,164.855,-5.830
0,169.689,-5.640
0,174.932,-5.460
0,179.803,-5.300
0,184.607,-5.100
0,189.673,-4.990
0,194.674,-4.870
0,199.644,-4.770
0,204.603,-4.710
0,210.306,-4.640
0,214.636,-4.580
0,220.127,-4.660
0,225.532,-4.590
0,229.838,-4.650
0,235.280,-4.730
0,239.636,-4.700
0,244.716,-4.770
0,249.804,-4.640
0,255.293,-4.680
0,259.701,-4.650
0,264.769,-4.630
0,269.403,-4.560
0,274.413,-4.610
0,279.768,-4.610
0,285.084,-4.640
0,290.034,-4.760
0,294.985,-4.820
0,300.265,-4.900
0,305.171,-5.000
0,310.065,-5.040
0,314.986,-5.030
0,319.929,-5.080
0,324.938,-5.130
0,330.368,-5.210
0,335.025,-5.280
0,339.660,-5.300
0,343.958,-5.300
0,350.067,-5.300
0,355.453,-5.300
0,360.443,-5.250
0,365.051,-5.210
0,370.041,-5.230
0,374.649,-5.190
0,379.901,-5.150
0,384.841,-5.140
0,390.147,-5.160
0,395.432,-5.070
0,399.970,-5.040
0,404.550,-4.970
0,409.560,-4.870
0,414.410,-4.700
0,419.457,-4.540
0,424.840,-4.300
0,429.465,-3.580
0,435.004,-1.130
0,439.366,-0.060
0,440.775,0.468
0,445.780,0.460
0,450.780,0.580
0,455.780,0.570
0,460.780,0.450
0,465.780,0.301
0,470.780,0.281
0,475.780,0.991
16,475.920,1.010
0,476.680,1.181
0,480.780,1.319
0,486.780,1.289
0,495.480,1.269
0,502.480,1.189
16,504.780,1.010
0,505.780,0.819
0,510.780,0.018
0,515.780,-0.003
0,520.780,-0.103
0,525.780,-0.184
0,530.780,-0.205
0,535.780,-0.185
0,540.780,-0.146
0,545.780,-0.217
0,550.780,-0.328
0,555.780,-0.438
0,560.780,-0.589
0,565.780,-0.190
0,570.780,0.060
10,572.880,0.059
16,574.660,1.010
12,577.690,2.625
2,577.690,2.625
13,577.690,2.625
0,577.690,2.625
10,578.690,2.675
0,585.190,2.942
0,586.900,3.151
0,588.360,2.561
0,589.160,2.558
3,590.920,3.022
14,590.920,3.022
0,594.110,3.044
0,597.170,3.042
14,597.170,3.042
0,598.590,2.760
0,599.120,2.784
0,599.580,2.891
0,600.000,2.847
10,602.390,2.802
8,603.440,2.690
8,603.900,2.467
2,603.900,2.467
18,603.900,2.745
2,603.900,2.467
6.800,226.000,4.408,2.942,2.625,2.564,187,0.916,-9999.000,-9999.000,0.000,0,20110119,8505090004,ñÿë]êÏêÖån,í∑ó«êÏ
0,-71.000,-1.161
0,-54.750,-1.161
0,-52.250,-0.172
0,-49.380,-0.102
0,-42.700,0.105
0,-41.020,-0.055
0,-38.800,-0.507
28,-32.670,-0.409
0,-22.090,-0.506
7,-20.700,-0.520
8,-20.380,-0.500
0,-20.380,-1.150
0,-19.880,-1.150
0,-19.880,-0.500
10,-19.360,-0.474
8,-17.340,0.580
14,-17.190,0.592
8,-13.750,0.637
0,-13.750,0.915
24,-13.110,0.916
10,-13.110,0.916
14,-5.870,4.195
8,-0.240,4.220
0,-0.170,4.400
2,0.000,4.400
1,0.000,4.408
2,0.000,4.400
0,0.150,4.400
0,0.150,5.056
8,0.510,5.153
10,4.570,5.365
0,5.860,5.977
8,5.860,5.977
14,6.110,6.011
8,12.840,6.115
0,13.000,6.862
3,13.430,6.863
0,13.430,6.633
0,13.250,6.080
0,13.760,5.244
0,18.700,2.855
0,18.830,2.760
8,18.830,2.760
0,38.020,2.411
0,58.020,2.261
0,60.010,2.201
0,61.500,2.261
0,69.110,2.303
0,78.590,2.377
2,83.610,2.354
12,83.610,2.625
2,83.610,2.354
8,83.690,2.359
10,83.990,2.359
8,84.500,2.326
0,85.010,2.307
13,85.010,2.307
10,85.190,2.199
16,87.480,1.010
8,87.850,0.833
10,88.530,0.850
8,90.030,0.838
0,90.730,0.844
0,90.730,-0.546
0,90.730,0.074
0,93.640,-0.102
0,95.900,-0.170
0,95.900,-0.737
0,98.620,-0.789
0,98.875,-2.680
0,104.296,-4.640
0,109.699,-5.250
0,114.882,-5.720
0,118.995,-5.820
0,123.825,-5.500
0,129.491,-5.230
0,133.671,-5.210
0,139.199,-5.130
0,144.693,-5.170
0,149.735,-5.270
0,154.128,-5.250
0,158.537,-5.320
0,163.940,-5.460
0,168.892,-5.390
0,173.935,-5.380
0,178.938,-5.360
0,184.850,-5.330
0,189.762,-5.310
0,194.992,-5.250
0,199.256,-5.200
0,204.769,-5.110
0,209.451,-5.080
0,214.428,-5.020
0,219.957,-5.010
0,224.896,-5.000
0,229.520,-5.030
0,234.768,-5.030
0,239.794,-5.090
0,245.189,-5.250
0,249.946,-5.350
0,254.700,-5.290
0,260.395,-5.310
0,265.124,-5.350
0,270.398,-5.270
0,275.284,-5.190
0,279.925,-5.160
0,284.581,-5.090
0,289.826,-5.070
0,295.030,-5.110
0,299.631,-5.220
0,304.828,-5.300
0,310.013,-5.460
0,314.891,-5.510
0,319.852,-5.500
0,324.848,-5.310
0,329.797,-5.310
0,335.092,-5.220
0,339.760,-5.280
0,345.384,-5.440
0,350.110,-5.530
0,355.114,-5.490
0,360.073,-5.470
0,364.732,-5.410
0,369.395,-5.400
0,374.041,-5.460
0,379.057,-5.420
0,384.752,-5.380
0,389.135,-5.450
0,394.455,-5.480
0,399.233,-5.530
0,403.929,-5.650
0,408.853,-5.470
0,413.771,-5.230
0,418.464,-5.130
0,423.525,-4.970
0,429.393,-4.670
0,434.416,-4.370
0,439.057,-3.240
0,443.981,-2.430
0,448.947,-1.040
0,453.796,0.110
0,459.069,0.160
0,463.707,0.210
0,468.511,0.210
0,473.473,0.130
0,478.049,0.130
0,478.598,0.183
0,483.598,0.144
0,488.598,0.174
0,493.598,0.184
0,498.599,0.164
0,503.599,0.184
0,508.599,0.185
0,513.599,0.565
0,518.599,0.875
16,519.120,1.010
0,521.299,1.456
0,528.599,1.506
0,538.099,1.457
16,541.750,1.350
0,543.900,1.287
0,545.500,1.177
0,548.600,0.626
0,553.600,0.033
0,558.600,-0.279
10,562.330,-0.201
16,564.780,1.350
0,564.830,1.380
12,567.440,2.564
2,567.440,2.564
13,567.440,2.564
0,567.440,2.564
0,568.060,2.628
10,568.060,2.628
3,572.860,4.550
0,575.170,4.372
0,579.270,3.897
0,582.450,3.301
14,591.100,3.103
0,597.580,3.166
14,597.580,3.166
10,598.080,2.999
8,598.950,2.858
8,599.420,2.639
2,599.420,2.639
18,599.420,2.942
2,599.420,2.639
7.000,259.000,3.975,3.061,2.610,1.638,200,2.918,-9999.000,-9999.000,0.000,0,20110119,8505090004,ñÿë]êÏêÖån,í∑ó«êÏ
0,-80.020,-1.291
0,-66.470,-1.241
0,-65.720,-0.694
14,-65.350,-0.649
14,-60.570,-0.609
22,-60.470,-0.634
8,-59.040,-1.417
0,-59.040,-2.287
0,-57.690,-2.287
0,-57.690,-1.367
10,-56.490,-1.367
8,-54.470,2.561
0,-53.890,2.575
8,-53.890,2.545
0,-50.070,4.033
0,-47.730,4.362
0,-41.670,4.527
